hostName;displayName;ipsState;ipsStatus;ipsRulesCount;ipsRulesID;ipsRulesName;ipsRulesSeverity;ipsRulesCVE
trend-dc817890a;;prevent;active;1293;1173;Windows Media Header Parsing Invalid Free Vulnerability;critical;CVE-2009-2498
trend-dc817890a;;prevent;active;1293;1187;Internet Explorer URL Path Spoofing Vulnerability;medium;CVE-2009-3003
trend-dc817890a;;prevent;active;1293;1258;Windows Media Runtime Heap Corruption Vulnerability;critical;CVE-2009-2525
trend-dc817890a;;prevent;active;1293;1260;Memory Corruption In Indexing Service Vulnerability;critical;CVE-2009-2507
trend-dc817890a;;prevent;active;1293;1311;MS-CHAP Authentication Bypass Vulnerability;critical;CVE-2009-3677
trend-dc817890a;;prevent;active;1293;1343;Multiple Browser Certificate Regexp Parsing Heap Overflow;critical;CVE-2009-2404,CVE-2009-2510,CVE-2009-2408
trend-dc817890a;;prevent;active;1293;1347;Gracenote CDDBControl ActiveX Control 'ViewProfile' Method Heap Buffer Overflow Vulnerability;medium;CVE-2010-0278
trend-dc817890a;;prevent;active;1293;1352;Microsoft Internet Explorer Null Pointer Dereference Denial Of Service Vulnerabilities;high;
trend-dc817890a;;prevent;active;1293;1367;MS IE Uninitialized Memory Corruption Vulnerability;critical;CVE-2010-0247
trend-dc817890a;;prevent;active;1293;1377;Microsoft Internet Explorer URI Redirection Security Bypass;medium;CVE-2010-0255
trend-dc817890a;;prevent;active;1293;1383;Microsoft Messenger Information Disclosure Vulnerability;critical;CVE-2008-0082
trend-dc817890a;;prevent;active;1293;1411;Windows Media Player .mpg File Buffer Overflow;medium;CVE-2010-0718
trend-dc817890a;;prevent;active;1293;1417;Microsoft Internet Explorer win32hlp Remote Code Execution;high;CVE-2010-0483
trend-dc817890a;;prevent;active;1293;1453;Uninitialized Memory Corruption Remote Vulnerability;critical;CVE-2010-0267
trend-dc817890a;;prevent;active;1293;1455;HTML Object Memory Corruption Remote Execution Vulnerability;critical;CVE-2010-0492
trend-dc817890a;;prevent;active;1293;1456;HTML Element Cross-Domain Vulnerability;medium;CVE-2010-0494
trend-dc817890a;;prevent;active;1293;1457;Memory Corruption Vulnerability;critical;CVE-2010-0805
trend-dc817890a;;prevent;active;1293;1458;Race Condition Memory Corruption Vulnerability;critical;CVE-2010-0489
trend-dc817890a;;prevent;active;1293;1459;Post Encoding Information Disclosure Vulnerability;medium;CVE-2010-0488
trend-dc817890a;;prevent;active;1293;1460;HTML Rendering  Memory Corruption;critical;CVE-2010-0807
trend-dc817890a;;prevent;active;1293;1464;HTML Object Memory Corruption Remote Vulnerability;critical;CVE-2010-0491
trend-dc817890a;;prevent;active;1293;1466;Uninitialized Memory Corruption Remote Code Vulnerability;critical;CVE-2010-0490
trend-dc817890a;;prevent;active;1293;1477;WinVerifyTrust Signature Validation Vulnerability;critical;CVE-2010-0486
trend-dc817890a;;prevent;active;1293;1506;Multiple Browsers 0day Denial Of Service;high;
trend-dc817890a;;prevent;active;1293;1507;MS Paint Integer Overflow Vulnerability;critical;CVE-2010-0028
trend-dc817890a;;prevent;active;1293;1508;Outlook Express And Windows Mail Integer Overflow Vulnerability;critical;CVE-2010-0816
trend-dc817890a;;prevent;active;1293;1541;Microsoft Internet Explorer CSS 'expression' Remote Denial Of Service Vulnerability;high;
trend-dc817890a;;prevent;active;1293;1548;Microsoft IE toStaticHTML Information Disclosure Vulnerability;medium;CVE-2010-1257
trend-dc817890a;;prevent;active;1293;1553;Microsoft IE Cross-Domain Information Disclosure Vulnerability;medium;CVE-2010-0255
trend-dc817890a;;prevent;active;1293;1559;Microsoft IE Uninitialized Memory Corruption Remote Code Execution Vulnerability;critical;CVE-2010-1262,CVE-2010-1259
trend-dc817890a;;prevent;active;1293;1591;Microsoft MFC Library 'UpdateFrameTitleForDocument()' Buffer Overflow Vulnerability;critical;CVE-2010-3227
trend-dc817890a;;prevent;active;1293;1605;Multiple Browser Status Bar Obfuscation And Clickjacking Vulnerability;medium;CVE-2009-0253
trend-dc817890a;;prevent;active;1293;1612;Microsoft Internet Explorer Frame Border Property Denial Of Service;high;
trend-dc817890a;;prevent;active;1293;1623;Microsoft Soap SDK mssoap1.dll ActiveX Remote Code Execution;medium;
trend-dc817890a;;prevent;active;1293;1625;MS IE Uninitialized Memory Corruption;critical;CVE-2010-2557
trend-dc817890a;;prevent;active;1293;1628;Event Handler Cross-Domain Vulnerability;medium;CVE-2010-1258
trend-dc817890a;;prevent;active;1293;1633;HTML Layout Memory Corruption Vulnerability;critical;CVE-2010-2560
trend-dc817890a;;prevent;active;1293;1634;Microsoft Windows Multiple Shell ActiveX Remote Code Execution;medium;
trend-dc817890a;;prevent;active;1293;1641;Multiple Browser Denial Of Service Vulnerability;high;
trend-dc817890a;;prevent;active;1293;1643;MS Internet Explorer Uninitialized Memory Corruption;critical;CVE-2010-2559
trend-dc817890a;;prevent;active;1293;1648;HHCTRLLib (hhctrl.ocx) Remote BOF Vulnerability;medium;
trend-dc817890a;;prevent;active;1293;1662;Movie Maker And Producer Buffer Overflow Vulnerability;critical;CVE-2010-0265
trend-dc817890a;;prevent;active;1293;1738;Identified Suspicious Usage Of Shellcode For Client;high;
trend-dc817890a;;prevent;active;1293;1766;Microsoft Data Access Object Recordset Remote Code Execution;critical;CVE-2010-0027
trend-dc817890a;;prevent;active;1293;1795;Microsoft Internet Explorer MHTML MIME Handler Information Disclosure;medium;CVE-2011-0096,CVE-2011-1894
trend-dc817890a;;prevent;active;1293;1825;Cumulative Security Updates of ActiveX Kill Bits - April 2011;medium;CVE-2010-0811,CVE-2011-1243,CVE-2010-3973
trend-dc817890a;;prevent;active;1293;1837;WordPad And Office Text Converter Memory Corruption Vulnerability;critical;CVE-2009-0087
trend-dc817890a;;prevent;active;1293;1845;URL Validation Vulnerability;critical;CVE-2010-0027
trend-dc817890a;;prevent;active;1293;1860;Restrict Microsoft Windows Media DVR-MS File Download;critical;CVE-2011-3401,CVE-2011-0042
trend-dc817890a;;prevent;active;1293;1879;Internet Explorer Cross Zone Cookiejacking Vulnerability;medium;CVE-2011-2383
trend-dc817890a;;prevent;active;1293;1887;Selection Object Memory Corruption Vulnerability (CVE-2011-1261);critical;CVE-2011-1261
trend-dc817890a;;prevent;active;1293;1888;OLE Automation Underflow Vulnerability (CVE-2011-0658);critical;CVE-2011-0658
trend-dc817890a;;prevent;active;1293;1893;VML Memory Corruption Vulnerability (CVE-2011-1266);critical;CVE-2011-1266
trend-dc817890a;;prevent;active;1293;1896;Internet Explorer Layout Memory Corruption Vulnerability (CVE-2011-1254);critical;CVE-2011-1254
trend-dc817890a;;prevent;active;1293;1897;Internet Explorer HTTP Redirect Memory Corruption Vulnerability (CVE-2011-1262);critical;CVE-2011-1262
trend-dc817890a;;prevent;active;1293;1898;Buffer Overflow In Print Spooler Vulnerability;critical;CVE-2009-0228
trend-dc817890a;;prevent;active;1293;1901;Multiple Web Browsers Denial Of Service Vulnerability;high;CVE-2009-1692,CVE-2009-2540,CVE-2009-2535,CVE-2009-2542,CVE-2009-2536
trend-dc817890a;;prevent;active;1293;1904;Flash Player (Flash6.ocx) AllowScriptAccess DoS;critical;
trend-dc817890a;;prevent;active;1293;1906;DNS Query Vulnerability (CVE-2011-0657);high;CVE-2011-0657
trend-dc817890a;;prevent;active;1293;1911;Internet Explorer toStaticHTML Information Disclosure Vulnerability (CVE-2011-1252);medium;CVE-2011-1252
trend-dc817890a;;prevent;active;1293;1921;Internet Explorer Time Element Memory Corruption Vulnerability (CVE-2011-1255);critical;CVE-2011-1255
trend-dc817890a;;prevent;active;1293;1922;Mozilla Firefox And Microsoft Internet Explorer Denial Of Service;critical;
trend-dc817890a;;prevent;active;1293;1933;Integer Overflow In X.509 Object Identifiers Spoofing Vulnerability;high;CVE-2009-2511
trend-dc817890a;;prevent;active;1293;1939;Microsoft Internet Explorer Window Open Race Condition Vulnerability (CVE-2011-1257);high;CVE-2011-1257
trend-dc817890a;;prevent;active;1293;1945;Microsoft MPEG Layer-3 Audio Decoder Divide-By-Zero Denial Of Service Vulnerability;critical;CVE-2010-0480
trend-dc817890a;;prevent;active;1293;1946;Microsoft Internet Explorer Style Object Memory Corruption Remote Code Execution Vulnerability;critical;CVE-2011-1964
trend-dc817890a;;prevent;active;1293;1958;Windows Components Insecure Library Loading Vulnerability Over WebDAV (CVE-2011-1991);critical;CVE-2011-1991
trend-dc817890a;;prevent;active;1293;1998;Identified Suspicious Microsoft Office Files With Embedded Dexter Font;critical;CVE-2011-3402
trend-dc817890a;;prevent;active;1293;2001;XSLT Memory Corruption Vulnerability (CVE-2011-1963);critical;CVE-2011-1963
trend-dc817890a;;prevent;active;1293;2009;Microsoft Time Remote Code Execution Vulnerability (CVE-2011-3397);critical;CVE-2011-3397
trend-dc817890a;;prevent;active;1293;2013;Identified Diginotar Certificate;critical;
trend-dc817890a;;prevent;active;1293;2019;Object Packager Insecure Executable Launching Vulnerability Over WebDAV (CVE-2012-0009);critical;CVE-2012-0009
trend-dc817890a;;prevent;active;1293;2029;Identified Suspicious JavaScript Encoded Shellcode;critical;CVE-2008-5492,CVE-2011-2365,CVE-2009-3373,CVE-2011-0065,CVE-2006-3730,CVE-2007-0015,CVE-2008-1472,CVE-2013-1017,CVE-2008-4922,CVE-2010-3973,CVE-2008-3008,CVE-2012-4792,CVE-2006-4868,CVE-2010-2590,CVE-2009-1534,CVE-2012-0003,CVE-2011-0222,CVE-2013-1347,CVE-2012-1876,CVE-2013-3184,CVE-2010-0188,CVE-2010-0248,CVE-2013-3205
trend-dc817890a;;prevent;active;1293;2045;Identified Suspicious Microsoft DLL File Over WebDav;critical;CVE-2010-3145,CVE-2011-0032,CVE-2011-2009
trend-dc817890a;;prevent;active;1293;2085;Microsoft .NET Framework Buffer Allocation Vulnerability (CVE-2012-0162);critical;CVE-2012-0162
trend-dc817890a;;prevent;active;1293;2092;Microsoft GDI+ Heap Overflow Vulnerability (CVE-2012-0167);critical;CVE-2012-0167
trend-dc817890a;;prevent;active;1293;2106;Microsoft GDI+ EMF Heap Overflow Vulnerability (CVE-2012-0167);critical;CVE-2012-0167
trend-dc817890a;;prevent;active;1293;2114;DirectX Pointer Validation Vulnerability;critical;CVE-2009-1538
trend-dc817890a;;prevent;active;1293;2197;Microsoft Internet Explorer OnMove Use After Free Vulnerability (CVE-2012-1529);critical;CVE-2012-1529
trend-dc817890a;;prevent;active;1293;2198;Microsoft Internet Explorer Layout Use After Free Vulnerability (CVE-2012-2548);critical;CVE-2012-2548
trend-dc817890a;;prevent;active;1293;2200;Microsoft Internet Explorer 'cloneNode' Use After Free Vulnerability (CVE-2012-2557);critical;CVE-2012-2557
trend-dc817890a;;prevent;active;1293;2202;Microsoft Internet Explorer Event Listener Use After Free Vulnerability (CVE-2012-2546);critical;CVE-2012-2546
trend-dc817890a;;prevent;active;1293;2242;Microsoft Windows Briefcase Integer Underflow Vulnerability (CVE-2012-1527);critical;CVE-2012-1527
trend-dc817890a;;prevent;active;1293;2246;Microsoft Windows Briefcase Integer Overflow Vulnerability (CVE-2012-1528);critical;CVE-2012-1528
trend-dc817890a;;prevent;active;1293;2253;Identified Suspicious EOT File With Embedded Dexter Font;critical;CVE-2011-3402
trend-dc817890a;;prevent;active;1293;2262;Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2012-2556);critical;CVE-2012-2556
trend-dc817890a;;prevent;active;1293;2265;Microsoft Rich Text File DirectPlay Heap Overflow Vulnerability (CVE-2012-1537);critical;CVE-2012-1537
trend-dc817890a;;prevent;active;1293;2266;Microsoft Office DirectPlay Heap Overflow Vulnerability (CVE-2012-1537);critical;CVE-2012-1537
trend-dc817890a;;prevent;active;1293;2269;Microsoft Internet Explorer Remote Stack Overflow Vulnerability;critical;
trend-dc817890a;;prevent;active;1293;2279;Microsoft Internet Explorer CDwnBindInfo Object Use-After-Free Vulnerability (CVE-2012-4792);critical;CVE-2012-4792
trend-dc817890a;;prevent;active;1293;2283;TrueType Font Parsing Vulnerability (CVE-2012-4786);critical;CVE-2012-4786
trend-dc817890a;;prevent;active;1293;2285;Identified Fraudulent Digital Certificate;critical;
trend-dc817890a;;prevent;active;1293;2290;Microsoft Internet Explorer 'execCommand' Use-After-Free Vulnerability;critical;CVE-2012-4969
trend-dc817890a;;prevent;active;1293;2305;Microsoft Windows Filename Parsing Vulnerability Over WebDAV (CVE-2012-4774);critical;CVE-2012-4774
trend-dc817890a;;prevent;active;1293;2329;SMB Validation Remote Code Execution Vulnerability;critical;CVE-2008-4835
trend-dc817890a;;prevent;active;1293;2354;Identified Obfuscated JavaScript For Internet Explorer;high;
trend-dc817890a;;prevent;active;1293;2384;RDP ActiveX Control Remote Code Execution Vulnerability (CVE-2013-1296);critical;CVE-2013-1296
trend-dc817890a;;prevent;active;1293;2389;Identified Java Exploit;critical;
trend-dc817890a;;prevent;active;1293;2391;Microsoft Internet Explorer CDwnBindInfo Object Use-After-Free Vulnerability (CVE-2012-4792) - 2;critical;CVE-2012-4792
trend-dc817890a;;prevent;active;1293;2426;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3110);critical;CVE-2013-3110
trend-dc817890a;;prevent;active;1293;2427;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3124);critical;CVE-2013-3124
trend-dc817890a;;prevent;active;1293;2432;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3142);critical;CVE-2013-3142
trend-dc817890a;;prevent;active;1293;2433;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3139);critical;CVE-2013-3139
trend-dc817890a;;prevent;active;1293;2434;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3116);critical;CVE-2013-3116
trend-dc817890a;;prevent;active;1293;2437;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3111);critical;CVE-2013-3111
trend-dc817890a;;prevent;active;1293;2439;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3123);critical;CVE-2013-3123
trend-dc817890a;;prevent;active;1293;2443;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3114);critical;CVE-2013-3114
trend-dc817890a;;prevent;active;1293;2446;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3118);critical;CVE-2013-3118
trend-dc817890a;;prevent;active;1293;2447;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3119);critical;CVE-2013-3119
trend-dc817890a;;prevent;active;1293;2448;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3121);critical;CVE-2013-3121
trend-dc817890a;;prevent;active;1293;2460;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3117);critical;CVE-2013-3117
trend-dc817890a;;prevent;active;1293;2470;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3144);critical;CVE-2013-3144
trend-dc817890a;;prevent;active;1293;2471;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3164);critical;CVE-2013-3164
trend-dc817890a;;prevent;active;1293;2472;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3150);critical;CVE-2013-3150
trend-dc817890a;;prevent;active;1293;2475;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3145);critical;CVE-2013-3145
trend-dc817890a;;prevent;active;1293;2478;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3148);critical;CVE-2013-3148
trend-dc817890a;;prevent;active;1293;2479;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3153);critical;CVE-2013-3153
trend-dc817890a;;prevent;active;1293;2480;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3115);critical;CVE-2013-3115
trend-dc817890a;;prevent;active;1293;2481;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3152);critical;CVE-2013-3152
trend-dc817890a;;prevent;active;1293;2485;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3143);critical;CVE-2013-3143
trend-dc817890a;;prevent;active;1293;2489;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3146);critical;CVE-2013-3146
trend-dc817890a;;prevent;active;1293;2492;Microsoft Windows DirectShow Arbitrary Memory Overwrite Vulnerability (CVE-2013-3174);critical;CVE-2013-3174
trend-dc817890a;;prevent;active;1293;2497;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3147);critical;CVE-2013-3147
trend-dc817890a;;prevent;active;1293;2509;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3188);critical;CVE-2013-3188
trend-dc817890a;;prevent;active;1293;2510;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3193);critical;CVE-2013-3193
trend-dc817890a;;prevent;active;1293;2511;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3194);critical;CVE-2013-3194
trend-dc817890a;;prevent;active;1293;2512;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3199);critical;CVE-2013-3199
trend-dc817890a;;prevent;active;1293;2513;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3189);critical;CVE-2013-3189
trend-dc817890a;;prevent;active;1293;2515;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3187);critical;CVE-2013-3187
trend-dc817890a;;prevent;active;1293;2519;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3191);critical;CVE-2013-3191
trend-dc817890a;;prevent;active;1293;2551;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3206);critical;CVE-2013-3206
trend-dc817890a;;prevent;active;1293;2552;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3202);critical;CVE-2013-3202
trend-dc817890a;;prevent;active;1293;2556;Windows Theme File Remote Code Execution Vulnerability (CVE-2013-0810);critical;CVE-2013-0810
trend-dc817890a;;prevent;active;1293;2557;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3208);critical;CVE-2013-3208
trend-dc817890a;;prevent;active;1293;2558;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3209);critical;CVE-2013-3209
trend-dc817890a;;prevent;active;1293;2559;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3204);critical;CVE-2013-3204
trend-dc817890a;;prevent;active;1293;2565;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3203);critical;CVE-2013-3203
trend-dc817890a;;prevent;active;1293;2570;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3205);critical;CVE-2013-3205
trend-dc817890a;;prevent;active;1293;2574;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3184);critical;CVE-2013-3184
trend-dc817890a;;prevent;active;1293;2578;Identified Suspicious Malware Activity;critical;CVE-2013-3893
trend-dc817890a;;prevent;active;1293;2582;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3207);critical;CVE-2013-3207
trend-dc817890a;;prevent;active;1293;2589;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3886);critical;CVE-2013-3886
trend-dc817890a;;prevent;active;1293;2590;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3875);critical;CVE-2013-3875
trend-dc817890a;;prevent;active;1293;2591;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3874);critical;CVE-2013-3874
trend-dc817890a;;prevent;active;1293;2592;Internet Explorer Memory Corruption Vulnerability (CVE-2013-3112);critical;CVE-2013-3112
trend-dc817890a;;prevent;active;1293;2593;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3885);critical;CVE-2013-3885
trend-dc817890a;;prevent;active;1293;2597;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3873);critical;CVE-2013-3873
trend-dc817890a;;prevent;active;1293;2601;Internet Explorer FTP Client Directory Traversal Vulnerability;medium;CVE-2004-1376
trend-dc817890a;;prevent;active;1293;2631;Microsoft OpenType Font Parsing Vulnerability (CVE-2013-3128);critical;CVE-2013-3128
trend-dc817890a;;prevent;active;1293;2651;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3916);critical;CVE-2013-3916
trend-dc817890a;;prevent;active;1293;2653;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3845);critical;CVE-2013-3845
trend-dc817890a;;prevent;active;1293;2654;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3910);critical;CVE-2013-3910
trend-dc817890a;;prevent;active;1293;2655;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3911);critical;CVE-2013-3911
trend-dc817890a;;prevent;active;1293;2656;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3912);critical;CVE-2013-3912
trend-dc817890a;;prevent;active;1293;2657;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3914);critical;CVE-2013-3914
trend-dc817890a;;prevent;active;1293;2658;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3915);critical;CVE-2013-3915
trend-dc817890a;;prevent;active;1293;2659;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3917);critical;CVE-2013-3917
trend-dc817890a;;prevent;active;1293;2661;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3882);critical;CVE-2013-3882
trend-dc817890a;;prevent;active;1293;2662;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3871);critical;CVE-2013-3871
trend-dc817890a;;prevent;active;1293;2665;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3893);critical;CVE-2013-3893
trend-dc817890a;;prevent;active;1293;2679;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-5048);critical;CVE-2013-5048
trend-dc817890a;;prevent;active;1293;2680;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-5047);critical;CVE-2013-5047
trend-dc817890a;;prevent;active;1293;2682;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-5051);critical;CVE-2013-5051
trend-dc817890a;;prevent;active;1293;2683;Microsoft Scripting Runtime Object Library Use-After-Free Vulnerability (CVE-2013-5056);critical;CVE-2013-5056
trend-dc817890a;;prevent;active;1293;2684;DirectX Size Validation Vulnerability;critical;CVE-2009-1539
trend-dc817890a;;prevent;active;1293;2692;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-5049);critical;CVE-2013-5049
trend-dc817890a;;prevent;active;1293;2693;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-5052);critical;CVE-2013-5052
trend-dc817890a;;prevent;active;1293;2694;Microsoft WinVerifyTrust Signature Validation Vulnerability (CVE-2013-3900);high;CVE-2013-3900
trend-dc817890a;;prevent;active;1293;2757;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0288);critical;CVE-2014-0288
trend-dc817890a;;prevent;active;1293;2758;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0290);critical;CVE-2014-0290
trend-dc817890a;;prevent;active;1293;2760;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0289);critical;CVE-2014-0289
trend-dc817890a;;prevent;active;1293;2761;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0271);critical;CVE-2014-0271
trend-dc817890a;;prevent;active;1293;2762;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0285);critical;CVE-2014-0285
trend-dc817890a;;prevent;active;1293;2763;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0277);critical;CVE-2014-0277
trend-dc817890a;;prevent;active;1293;2764;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0279);critical;CVE-2014-0279
trend-dc817890a;;prevent;active;1293;2765;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0281);critical;CVE-2014-0281
trend-dc817890a;;prevent;active;1293;2766;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0273);critical;CVE-2014-0273
trend-dc817890a;;prevent;active;1293;2767;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0276);critical;CVE-2014-0276
trend-dc817890a;;prevent;active;1293;2768;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0284);critical;CVE-2014-0284
trend-dc817890a;;prevent;active;1293;2769;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0270);critical;CVE-2014-0270
trend-dc817890a;;prevent;active;1293;2770;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0267);critical;CVE-2014-0267
trend-dc817890a;;prevent;active;1293;2771;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0269);critical;CVE-2014-0269
trend-dc817890a;;prevent;active;1293;2772;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0272);critical;CVE-2014-0272
trend-dc817890a;;prevent;active;1293;2779;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0271) - 2;critical;CVE-2014-0271
trend-dc817890a;;prevent;active;1293;2781;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0286);critical;CVE-2014-0286
trend-dc817890a;;prevent;active;1293;2785;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0283);critical;CVE-2014-0283
trend-dc817890a;;prevent;active;1293;2790;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0275);critical;CVE-2014-0275
trend-dc817890a;;prevent;active;1293;2797;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2013-3897);critical;CVE-2013-3897
trend-dc817890a;;prevent;active;1293;2800;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0324);critical;CVE-2014-0324
trend-dc817890a;;prevent;active;1293;2801;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0309);critical;CVE-2014-0309
trend-dc817890a;;prevent;active;1293;2802;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0306);critical;CVE-2014-0306
trend-dc817890a;;prevent;active;1293;2804;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0278);critical;CVE-2014-0278
trend-dc817890a;;prevent;active;1293;2805;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0311);critical;CVE-2014-0311
trend-dc817890a;;prevent;active;1293;2806;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0304);critical;CVE-2014-0304
trend-dc817890a;;prevent;active;1293;2807;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0302);critical;CVE-2014-0302
trend-dc817890a;;prevent;active;1293;2809;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0299);critical;CVE-2014-0299
trend-dc817890a;;prevent;active;1293;2810;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0314);critical;CVE-2014-0314
trend-dc817890a;;prevent;active;1293;2811;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0298);critical;CVE-2014-0298
trend-dc817890a;;prevent;active;1293;2817;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0313);critical;CVE-2014-0313
trend-dc817890a;;prevent;active;1293;2819;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0287);critical;CVE-2014-0287
trend-dc817890a;;prevent;active;1293;2820;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0287) - 2;critical;CVE-2014-0287
trend-dc817890a;;prevent;active;1293;2826;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0303);critical;CVE-2014-0303
trend-dc817890a;;prevent;active;1293;2827;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0312);critical;CVE-2014-0312
trend-dc817890a;;prevent;active;1293;2828;Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-0274);critical;CVE-2014-0274
trend-dc817890a;;prevent;active;1293;2829;Identified Malicious Image File;high;
trend-dc817890a;;prevent;active;1293;2830;Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2014-0307);critical;CVE-2014-0307
